Latitude,Longitude,Name,Principal,Mobile,Email,Capacity,Panchayat
15.729070,73.753833,"Pradnya High School, Devsu, Korgao,",Mini P.S.,9422059938,pradnyahighschool@yahoo.in,167,Corgao
15.693440,73.760370,Kamleshwar Primary School Petechawada Korgao,Atmaji Naik,7030157968,shrikamleshwarhighschool@gmail.com,83,Corgao
15.480400,74.020130,"Ramnath Crisna Pai Raikar School of Agri., Savoi-Verem,",Shrirang V. Jambhale,7588920490,rcpragrischool@gmail.com,66,"Verem,Vaghurme"
15.693440,73.760370,"Shree Kamleshwar High School,",Atmaji Naik,7030157968,shrikamleshwarhighschool@gmail.com,178,Corgao
15.711420,73.751183,"Shri Kamleshwar HR. Sec. School, Korgao, Deulwada,Pernem",Juhi N. Thali,9423313865,skhss01@rediffmail.com,215,Corgao
15.715220,73.750100,"St. Xavier Vidyalaya Primary School, Korgao",Orlando Vaz,7798631971,xavierscorgao@gmail.com,98,Corgao
15.179780,73.995890,"Maria Bambina Convent High School, Cuncolim",Sr. Maria Lourdes Gomes ,9022473908,mariabambinahss@gmail.com,143,Cuncolim
15.715220,73.750100,"St. Xavier Vidyalaya, Korgao, Pernem",Orlando Vaz,7798631971,xavierscorgao@gmail.com,135,Corgao
15.262444,73.982382,"Late Shri Vinayak Gopal Shenvi Vidyalaya, Ravanfond. Navelim",Mrs.Chandani S.Prabhudessai,9765437033,vinayakgopalshenvi@gmail.com,448,Aquem Baixo
15.217130,73.949190,"St. Pius X High School, Orlim, Salcete",Sr. Dumelina Maria Lucia Gracias,7218956157,piusschool@rediffmail.com,600,Orlim
15.217130,73.949190,"St. Pius X Primary School, Orlim, Salcete. 403 724.",Sr. Dumelina Maria Lucia Gracias,7218956157,piusschool@rediffmail.com,185,Orlim
15.212265,73.978034,"Mount Mary’s High School, Chinchinim,",MR.FRANCIS.P.CARIDADE FERNANDES,9423813171,mountmaryshighschool@yahoo.com,582,Chinchinim-Deussua
15.212265,73.978034,"Mount Mary Primary School, Chinchinim. 403 715.",MR.FRANCIS.P.CARIDADE FERNANDES,9423813171,mountmaryshighschool@yahoo.com,582,Chinchinim-Deussua
15.711420,73.751183,Kamleshwar Primary School Deulwada Korgao,Bhalchndra Hiroji,9764935800,sksdk0509@gmail.com,62,Corgao
15.711420,73.751183,"Shree Kamleshwar High School, Deulwada,",Bhalchandra Hiroji,9764935800,skhsdk0509@gmail.com,167,Corgao
15.252393,73.933562,"St. Aloysius High School, Mazilwaddo",Mr. Maria Gloria Alemao,,stalousius_ben@yahoo.com,400,Benaulim
15.252393,73.933562,"St. Aloysius Primary School, Benaulim.",Mr. Maria Gloria Alemao,,stalousius_ben@yahoo.com,135,Benaulim
15.165579,73.974344,"St. Xavier’s Primary School, Velim",Mrs. Mable Da Costa,,svelimgoa@yahoo.in,414,Velim
15.403970,73.985590,"Sanjeevan Hr. Secondary School, Nageshi",Shri.Damodar.L.Panchwadkar,9822163788,shssn87.06@gmail.com,88,Bandora
15.401130,73.974370,"Rajmata Padmavati Raje Soundhekar High School, Ramnathi, Bandora",Mrs.cecilia D lima,9764396280,gvms.rprs61@gmail.com,284,Bandora
15.273300,73.962300,"Adarsha V.V. High School, Margao",Ms. Swetlana Diase Borges,9923185390,adarshvvhs@gmail.com,547,Margao
15.370890,74.096750,G.P.S. Kumbarwada,Mrs. Sanaya Sushant Sangodkar,9823879918,sanayasangodkar@gmail.com,22,Betora-Nirancal
15.420690,73.944490,"Shree Navdurga Hr. Secondary School of Commerce, Marcaim",Mrs.Seema Sawant,9158638134,snhss035@gmail.com,130,Marcaim
15.379020,74.092850,"G.P.S. Signewal, Nirankal,",Mrs.Arya A. Naik,9764490151,aryaanaik@gmail.com,21,Betora-Nirancal
15.419450,73.945080,G.P.S. Marcaim Centre,Mrs.suman gaonkar,9923122701,ranjanaghaisas48012@gmail.com,36,Marcaim
15.362170,74.077390,"G.P.S. Galwada, Nirancal",Mrs. Sangita S.Naik,9975092244,nyksanigita@gmail.com,24,Betora-Nirancal
15.441890,73.973270,"G.P.S. Akarwada, Priol",Mrs.Maya Naik,7798184747,naikmaya1717@gmail.com,20,"Veling,Priol,Cuncoliem"
15.422260,73.932890,"G.P.S. Aksan, Marcaim",Mrs.ujwala surlekar,9923922442,ujwalagaunkar223@gmail.com,39,Marcaim
15.429960,73.956000,"G.P.S. Khede, Priol",Mrs.supriya prabhudesai,9112162667,supriyaprabhudesai@gmail.com,22,Marcaim
15.247510,74.007190,G.P.S. Padribhat,Madhura M. Raut Dessai,9552928112,madhurarautdessai@gmail.com,13,St. Jose-De-Areal
15.260510,74.006500,G.M.S. Sao Jose de Areal (Main).,Jyotsana R. Desai,9420597689,Jyostnadesai63@gmail.com,164,St. Jose-De-Areal
15.292260,74.040190,"Trinity Primary School, Tembi, Curtorim.",Elsa Vaz,8669108510,trinityschool06@yahoo.com,368,Curtorim
15.292310,74.006200,"Little Finger’s Primary School, Maina,",Melba Fernandes,9881334273,titushfernandes@gmail.com,316,Curtorim
15.248900,74.001780,"G.M.S. Oilemol, Sao Jose de Areal.",Mrs Rajani Naik,9822157241,rajaninaik0130@gmail.com,106,St. Jose-De-Areal
15.259180,73.993500,G.P.S. Dicarpale,Leela Naik,9420897148,Lalitamnaik18@gmail.com,55,"Davorlim,Dicarpale"
15.259750,73.982380,G.P.S. Ghanta-Morod,Farida Baig,9420978557,farida6332@gmail.com,183,Aquem Baixo
15.644780,73.931960,"Govt. High School, Kasarpal, Bicholim,",Satish R Talkar,9767507084,kasarpalhighschool@gmail.com,218,Latambarcem
15.676500,73.909150,G.P.S. Amthane,Shankar A. Mainkar,9764361491,shankarmainkar@gmail.com,6,Mencurem
15.396133,74.095893,G.P.S. Dayanandnagar,Dr. Kunja Priolkar,7775058163,govt298@gmail.com,95,Dharbandora
15.645120,73.939880,G.M.S. Nanoda. 403 504.,Vijayadevi Gad,9049598789,vijayadevigad@gmail.com,67,Latambarcem
15.701100,73.820950,"Vikas High School, Virnoda, Pernem",Nagesh Gosavi,9422451797,vikas.high@rediffmail.com,172,Virnoda
15.699370,73.823240,G.P.S. Bhutwadi,Vidhya Naik,8551018615,vidhyaanilnaik@gmail.com,22,Virnoda
15.410918,74.088690,G.P.S. Pratapnagar,Mrs.Wahira D.Candolkar ,7498421252,wahira@gmail.com,13,Dharbandora
15.700540,73.823570,G.P.S. Valpe,Nilima Dhargalkar,9673558976,dhargalkarniliman9@gmail.com,31,Virnoda
15.673890,73.836770,"Govt. High School, Dadachiwadi, Dhargal Pernem.",Ana Dsa,9763168622,ana.dsa09@gmail.com,184,Dhargal
15.358974,74.238070,G.P.S. Navawada,Miss Anupa S. Marathe,8329263062,anupamarathe25@gmail.com,8,Colem
15.663280,73.909580,"G.P.S. Dhangarwada, Vadaval",Satish Prabhu Gaonkar,8551818289,satishgaonkar089@gmail.com,27,Latambarcem
15.399120,74.095740,G.P.S. Dayanandnagar,Smt.Vanita Sulebharikar,9923246948,vanitasulebharikar@gmail.com,74,Dharbandora
15.673890,73.836770,"G.P.S. Dadachiwadi, Dhargal",Babita Amre,9860965093,amrebabita@gmail.com,42,Dhargal
15.396133,74.095893,"Govt. High School, Dayanand-nagar, Dharbandora.",Dr.Kunja Priolkar,7775058163,gvt298@gmail.com,95,Dharbandora
15.673890,73.836770,"G.P.S. Dhareshwar, Dhargal",Kunda Mandrekar,9011995691,kundavengurlekar1569@gmail.com,20,Dhargal
15.614960,73.926150,"Govt. High School, Shirodwadi, Mulgao,",Samiksha Parab,9764936335,ghssmschool@gmail.com,50,Mulgao
15.434014,74.154045,G.P.S. Darbandora,Deepti G.Surlakar,9404501824,surlakardeepti@gmail.com,35,Sancordem
15.614870,73.925790,"G.P,s. Mulgao",Geetanjali Rao,7798562888,geetanjalirao@gmail.com,35,Mulgao
15.690153,73.793409,"Atmavishwas School, For Special children Near Community Health Centre, Murmuse, Tuem",Sujata Gawde,9823819523,atmavishvas.org@gmail.com,90,Tuem
15.651962,73.924471,G.P.S. Ussap,Pooja Parulekar,9850930586,poojaparulekar3266@gmail.com,45,Latambarcem
15.475882,74.084470,G.P.S. Piliem,Mrs.Sanjeevani N.Shetkar,9403849073,Kumbharsanjivani1959@gmail.com,66,"Pale,Cotombi"
15.739000,73.813000,G.P.S. Porascadem,Rekha Faldessai,9623611686,rekhafaldessai2@gmail.com,10,"Poroscodem"""
15.645240,73.939850,G.P.S. Kasarpal,Savita Gawas,7219862273,savitagawas111@gmail.com,36,Latambarcem
15.753000,73.836000,G.M.S. Ugvem. 403 512.,Shekhar Gokarnkar,9421151325,girijagakarnkars@gmail.com,32,"Tamboxem,Mopa,Uguem"
15.652550,73.948210,G.P.S. Kharpal,Pradnya Damle,9421258104,pradnyadamle@gmail.com,54,Latambarcem
15.753000,73.836000,G.M.S. Ugvem. 403 512.,Shekhar Gokarnkar,9421151325,girijagokarnkars@gmail.com,23,"Tamboxem,Mopa,Uguem"
15.652550,73.948210,G.P.S. Dodamarg,Shubhangi S. Gawade,9423820571,rewashubhangi@gmail.com,18,Latambarcem
15.652470,73.947550,"Shri Sandipak Edu. Soc. Shri Sandipak Primary School, Dodamarg, Kasarpal , Bicholim",Rashmi R. Ghure,9552516380,rashmighure035@gmail.com,71,Latambarcem
15.774000,73.846000,G.P.S. Torse,Sanjana Korgaonkar,9049864077,saanjanakorgaonkar75@gmail.com,66,Torxem
15.784000,73.858000,"Sai Vidhya Mandir, Duskitale, Torsem,",Bhagwan Mhamal,9420324425,saividyamanndir55@gmail.com,180,Torxem
15.776000,73.875000,"G.P.S. Fakirpata, Torse",Akshaya Shnvidesai,9420302444,akshyanileshpinguklar@gmail.com,7,Torxem
15.790000,73.855000,G.P.S. Sakral-Torse,Sukharup Paliyekar,9673063874,sukhruppaliyekar4@gmail.com,23,Torxem
15.364370,74.174681,G.P.S. Suctalim,Mr. Narayan V.Vaiz,7887435670,vaiznarayan79@gmail.com,10,Mollem
15.767000,73.869000,G.P.S. Kadshi Mopa,Diya Parab,9404911033,diyaparab0530@gmail.com,20,"Tamboxem,Mopa,Uguem"
15.392264,74.122218,G.P.S. Gurkhem,Miss Poonam L.Patil ,9049556992,gpsgurkhem@gmail.com,15,Dharbandora
15.412350,74.175360,G.P.S. Nave,Shripad Gawade,9404401451,gawadegauresh66@gmail.com,12,Sancordem
15.759000,73.856000,G.M.S. Mopa. 403 512.,Mahesh Kashalkar,9309812649,mahshkashalkar@gmail.com,30,"Tamboxem,Mopa,Uguem"
15.408346,74.078349,G.P.S. Dhadewada,Santoshi Kudalkar,8551020066,santoshi@gmail.com,10,Dharbandora
15.759000,73.856000,G.P.S. Mopa,Mahesh Kashalkar,9309812649,maheshkashalkar@gmail.com,35,"Tamboxem,Mopa,Uguem"
15.761000,73.840000,G.P.S. Tamboxem,Smita Ambekar,9284796423,smitaambekar256@gmail.com,15,"Tamboxem,Mopa,Uguem"
15.395668,74.118935,"Matoshri Anandibai Vaman Marathe Vidhyamandir, Tamsoda Dharbandora,",Mrs.Manjusha Naik ,9764315303,matoshrimarathe12.20@gmail.com,202,Dharbandora
15.367030,73.999550,"G.V.M.’s K.G./Pragati Primary School, Borim, Ponda. 403 103.",Mrs.vaishali deshpande,9823134275,pragati66.vidbor@gmail.com,270,Borim
15.410527,74.170504,G.P.S. Udalshem,Ujwala Gajanan Naik,9403879674,desaiujwala57@gmail.com,3,Sancordem
15.412362,74.178757,G.P.S. Dhulai,Nikita Vainjankar,9545646595,nikitavaijankar@gmail.com,7,Sancordem
15.495960,73.831240,"Lok Chetana’s English Primary School, Fontainhas,Panaji",Mrs. Sita Sardesai,9881933456,lokchetnaprimaryschool@gmail.com,230,Panaji
15.495310,73.822790,"Disha Charitable Trust, 18th June Road, Panaji-Goa",Ms. Kirtitha Kundikar,9923478138,disha.sare.ansh@gmail.com,98,Panaji
15.489490,73.819640,"G.P.S. Ramdas, St. Inez",Mrs. Niyati N. Tergaonkar,9552574895,niyatitergaonkar11@gmail.com,38,Panaji
15.499290,73.826790,G.P.S. Panaji Central,Shri Ajit Kholkar,9158506619,massanodeamorim1905@gmail.com,60,Panaji
15.496280,73.821760,"Don Bosco Higher Secondary School, Panaji",Fr. Clive Telles,7620299209,schooloffice@dbhsspanjim.edu.in,592,Panaji
15.721420,73.790180,G.P.S. Bhirone,Supriya S. Naik,9765508305,aditiinpernem@gmail.com,10,Pernem
15.729450,73.769160,G.P.S. Parashte,Rajeshri Vengurlekar,9673133412,rajeshrivengurlekar2519@gmail.com,15,Pernem
15.716140,73.703120,"G.P.S. Madhalawada, Keri",Yashashri Naik,9423321640,yeshshrinaik123@gmail.com,22,Querim-Tiracol
15.544400,74.007320,"Mahalakshmi High School, Kudnem,",Nilesh gunaji,7020386825,mahalaxmihighschoolkudne@gmail.com,201,Cudnem
15.715350,73.697110,"G.P.S. Talwada, Keri",Vidya V. Gad,9673922770,vidyagad@gmail.com,37,Querim-Tiracol
15.557220,73.986660,"G.P.S. Kudapwada, Karapur",Manjusha N. Chari,9657475808,manjushachari24@gmail.com,15,Karapur-Sarvan
15.723000,73.720000,G.P.S. Kiranpani Palye,Sumita Bhiva Parab,9011724218,sumitaparabs@rediffmail.com,25,Paliem
15.560030,73.982770,"Dyanjyoti High School, Karapur,",Vaibhav Gaonkar,7020783497,dnyanjyotihighschool@gmail.com,113,Karapur-Sarvan
15.713190,73.731150,"G.P.S. Bandarwada, Palye",Riya R. Mulik,7507368914,riyamulik09@gmail.com,28,Paliem
15.573120,73.965950,G.P.S. Sarvan,Sanchita S. Falkar,9823988648,sanchitafalkar@gmail.com,16,Karapur-Sarvan
15.703400,73.722700,G.P.S. Naikwada Palye,Archana Tukaram Parab,9356697735,tanviparab16@gmail.com,18,Paliem
15.607700,73.933840,"Govind Gunaji Sawant High School, Sarvan",Govind V. Bagkar,9423216870,gunajihs@rediffmail.com,103,Bicholim
15.708600,73.720000,"Ideal English High School, Palyem,",Azarito T. D Souza,9923476633,ideal05.20@gmail.com,67,Paliem
15.715000,73.697000,"New English High School,Keri, Pernem",Bhavarth R. Mandrekar,9764705119,nehskeriterekhol@gmail.com,114,Querim-Tiracol
15.715000,73.697000,"New English High School, Primary Section, keri",Bhavarth R. Mandrekar,9764705119,nehskeriterekhol@gmail.com,93,Querim-Tiracol
15.710140,73.720310,G.P.S. Madhlawada-Palye,Mina Fernandes,9767363882,minafernandes33@gmail.com,41,Paliem
15.396565,73.986191,"G.P.S. Galshire, Queula",Deepti Dinesh Naik,9637090231,deeptionaikogog@gmail.com,32,Quela
15.273700,73.997700,G.P.S. Mugali,Mrs. Karuna S. Shiroadkar,9527842182,shiroadkarkaruna13@gmail.com,17,St. Jose-De-Areal
15.274500,74.015500,"G.M.S. Bhati, Curtorim.",kavita Fal dessai,9423503261,kavitafaldessaitz@gmail.com,59,Curtorim
15.418290,73.929030,"G.P.S. Adan, Marcaim",Mrs.Harshada s.phadte,9420687312,harshada12@gmail.com,25,Marcaim
15.486120,73.831350,"Tiny Tots Primary School, Bhatlem,",Mrs. Nafisa Shaikh,9890237567,tinytotsprimaryschool2005@gmail.com,84,Panaji
15.431880,73.951850,"G.P.S. Honso, Marcaim",Mrs.sulaksha arun chodankar,8459735826,sulakshachodankar16@gmail.com,22,Marcaim
15.466870,73.848700,"G.P.S. Deulwada, St. Cruz",Mrs. Diksha V. Nail,9049443597,dikshavnaik934@gmail.com,20,St. Cruz
15.642880,73.760050,"Govt. High School, Agarwada, Pernem.",Sudhan Naikgaonkar,9421389325,govthighschollagarwada@rediffmail.com,174,"Agarwada,Chopdem"
15.667240,73.777130,"Parse High School Primary Section, Parsem. 403 527.",Shrikant V Naik,9822163831,naikshrikant1176@gmail.com,48,Parcem
15.667240,73.777130,"Parsem High School, Parsem, Pernem",Shrikant V Naik,9822163831,naikshrikant1176@gmail.com,108,Parcem
15.672870,73.793740,"G.P.S. Harmalkarwada, Tuem",sita Naik,9011264773,shalininaik2163@gmail.com,10,Tuem
15.639430,73.756700,G.P.S. Chopdem,Janu Carvalho,8007531294,janucarvalho02@gmail.com,27,"Agarwada,Chopdem"
15.645200,73.761000,G.P.S. Agarwada,PrashilaNaik,9049561509,kannaikprashila@gmail.com,46,"Agarwada,Chopdem"
15.655680,73.765100,"G.P.S. Chonsai, Parse",Harshita Naik,9764680204,naikharshita24@gmail.com,56,Parcem
15.658020,73.775110,"G.P.S. Vaidongor, Parse",Lalan Narvekar,9423059397,narvekarlalan14@gmail.com,21,Parcem
15.660900,73.778040,"G.P.S. Madhalawada, Parse",Suchima Tari,9673868592,suchimatari972@gmail.com,24,Parcem
15.690720,73.819060,G.P.S. Virnoda,Natalina Dsouza,9764368423,natalinadsouza2252@gmail.com,28,Virnoda
15.663430,73.819440,"G.P.S. Aroba, Dhargal",Kiran Bugde,8329911426,kiranbugde412@gmail.com,19,Tuem
15.667390,73.777000,G.P.S. B.D.L. Parse,Mruganayana M. Kambli,9764411349,mruganayanakambali@gmail.com,12,Parcem
15.700000,73.720000,"Shree Bhumika English School, Palyem,",Sangam P Mhamal,9420595436,bhumikaenglish@yahoo.in,66,Paliem
15.453580,73.921110,"Our Lady of Amparo School, Mandur,",Anne gonsalves,7020064406,AnneArawjo500@gmail.com,29,Azossim-Mandur
15.442530,73.881750,"St. Andrew’s Primary School, Goa Velha.",Ms.shipra gracias,7796681961,standrewshighschoolGoa@gmail.com,124,St. Andre
15.444060,73.914190,G.P.S. Neura-O-Grande,Roopa.s.naidu,9823938303,alpanakurtikar596@gmail.com,34,Neura
15.481520,73.809670,"Dempo Trust's Higher Secondary School of Science, Miramar",Mrs. Rupa S. Prabhu Khope,8999865089,dhssst2012@gmail.com,130,Panaji
15.452110,73.923100,G.P.S. Mandur,Aarti .a.chodankar,7083677828,aartichodankar50@gmail.com,46,Azossim-Mandur
15.442910,73.865040,"Our Lady of Rosary Primary School , Siridao , Goa Velha",Ruby fernandes,9850058262,stLawrenceagassaim@gmail.com,66,Siridao-Palem
15.623000,73.737000,"Peter Alvares Memorial High School, Morjim",Nazareth Fernandes,7448042690,nazarethfernandes5480@gmail.com,125,Morjim
15.623000,73.737000,"Peter Alvares Memorial Primary School, Morjim",Nazareth Fernandes,7448042690,nazarethfernandes5480@gmail.com,35,Morjim
15.715500,73.797500,"Vidhya Vardini Primary School, Tuem.",Supriya Shetye,9665471733,vidhya-vardhini@yahoo.com,52,Pernem
15.672800,73.781100,"G.P.S. Chawdewada, Parse",Dilip Mhamal,9764284227,dilipmhamal72@gmail.com,49,Parcem
15.623750,73.738700,G.P.S. Kannaikwada Morjim,Bhindula Kerkar,9403661982,kerkarbindula@gmail.com,32,Morjim
15.632030,73.743700,"G.P.S. Pokewada, Morjim",Uma Naik,9764415179,saloni6713@gmail.com,10,Morjim
15.661690,73.717030,"Rosary Convent Primary School, Mandrem,",Perpetua Dsouza,9764243989,dsouzaperpet@gmail.com,199,Mandrem
15.661600,73.717000,"Our Lady of Rosary High School,Mandrem,",Lucy Almeida,9657397108,rosaryschl@gmail.com,219,Mandrem
15.672420,73.780790,"Shree Durga Eng. High School, Parxem,",Ramnath Sawant,8408845260,shreedurgaenglishschool@gmail.com,120,Parcem
15.672420,73.780790,"Shree Durga Primary School, Parsem.",Ramnath Sawant,8408845260,shreedurgaenglishhighschool@gmail.com,69,Parcem
15.690153,73.793409,"Atmavishwas School, For Special children Near Community Health Centre, Murmuse, Tuem",Sujata Gawde,9823819523,atmavishwas.org@gmail.com,90,Tuem
15.212150,73.978320,"Mount Mary's Hr Secondary School, Chinchinim",Melba Vas,8469397231,mountspiders@gmail.com,796,Chinchinim-Deussua
15.281730,73.989830,"Luis Alex Cardoso, Secondary School, Housing Board, Gogal, Margao",Anita Cardoso,9923147390,lucianacardososchool@gmail.com,62,Margao
15.277000,73.988100,"AIM Salcete High School, Rumdamol, Davorlim",Irfan Mulla,2752940,aimes.margao@rediffmail.com,354,Rumdamol-Davorlim
15.277000,73.988200,"AIM English Medium High School, Rumdamol, Davorlim",urfan Mulla,8446760440,aimenglishhighschool@gmail.com,15.27703,Rumdamol-Davorlim
15.277000,73.988200,"Aim Konkani Medium School, Rumdamol, Davorlim",Urfan Mulla,8446760440,aimsprimaryschool@gmail.com,399,Rumdamol-Davorlim
15.278400,73.985760,"Daisy Duck Primary School Housing Board,",Medha Keni,9823896355,medhakeni2322@gmail.com,248,Rumdamol-Davorlim
15.282300,73.989400,"G.P.S. Housing Board, Gogal",Mrs. Hafiza Bi Khan,901149920,hafizabi7768@gmail.com,61,Margao
15.282900,73.989700,"Bhatikar Model High School, Margao",Bhaskar C. Verlekar,7507019924,bharikargoa@gmail.com,791,Margao
15.282940,73.989770,"Bhatikar Model Primary School, Housing Board, Gogal, Margao",Bhaskar C. Verlekar,7507019924,bhatikargoa@gmail.com,234,Margao
15.591400,73.946600,"Shri Shantadurga Primary School, Bicholim. 403 504.",Suvidha Ganpule,9423886185,sspsbicholim@gmail.com,627,Bicholim
15.591300,73.946810,"Shree Shantadurga High School, Bicholim",EDNA RODRIGUES,9881078875,sshsbicholim@gmail.com,1286,Bicholim
15.595110,73.946150,G.P.S. Bordem,Bharti V. Pednekar,9922341866,bharti06pednekar@gmail.com,87,Bicholim
15.598480,73.946150,"Shri Shantadurga Hr. Sec. School, Bicholim",JOSE ORLANDO MENEZES,9850248450,SSHSSBICHOLIM@GMAIL.COM,1226,Bicholim
15.604520,73.899220,G.P.S. Sirigao,YOGITA DESHPANDY,9421150031,yogitapundekar@gmail.com,25,Sirigao
15.606970,73.900150,"Govt. High School, Sirigao, Assonora,",Sanjay Dinkar,9823370820,ghsshirgao218@gmail.com,56,Sirigao
15.595340,73.899330,G.P.S. Poria,anuja naik,9403094212,anujanaik12@gmail.com,14,Mayem
15.594590,73.896120,"Poira High School, P.O. Assonora, Poira,",Balkrishna Gawas,9921482452,poirahighschool@yaho.com,98,Mayem
15.585090,73.894250,"G.P.S. Sikerim, Mayem",Balajib Salgaonkar,9823574129,balajisalgaonkar1980@gmail.com,3,Mayem
15.579950,73.923900,"Shri Vijayanand Dnyan.Saunstha's Hr. Sec., Mayem Bicholim",Maria Fernandis,9423060250,shrivijayanandhighersecondary@gmail.com,153,Mayem
15.579950,73.923900,"Mahamaya Primary School, Ardhawada Mayem",Manjusha Manerikar,8007852274,manjushamanekar@gmail.com,180,Mayem
15.579950,73.923900,"Shree Mahamaya High School, Ardhawada,",tanuja govekar,9657015414,smhsmayem@gmail.com,170,Mayem
15.583540,73.930380,"G.P.S. Kelbaiwada, Mayem",Sweta Sawant,9764313591,swetasawant66@gmail.com,16,Mayem
15.526760,74.008190,"Vividha Vidha Pratisthan’s V. R. Gauns Mem. Hr Secondary School, Navelim,",ramesh sinari,9923983767,vvhsn@gmail.com,371,"Navelim,Bicholim"
15.558820,74.013460,"Gurudas P. Gauns Memo. Eng. School , Sankhali,",Lineta Dsilva,9637768644,gurudasgawas2010@gmail.com,108,Sanquelim
15.558820,74.013460,"Gurudas P. Gauns Memo. Eng. School , Sankhali,",Prajyoti Guel,7020138146,gurudasgawas2010@gmail.com,108,Sanquelim
15.558870,74.013460,"Gurudas P. Gauns Memorial High School, Sanquelim",Laxmi Sinari,9007731479,gurudasgawas2109@gmail.com,485,Sanquelim
15.562610,74.010730,"Govt. Higher Secondary School, Sanquelim",Asha Naigue,7499400274,gshanaik0909@gmail.com,490,Sanquelim
15.587810,73.950740,"Our Lady of Grace High School, Bicholim",ivy Arifa ,9284107827,olghs02@gmail.com,1105,Bicholim
15.587800,73.950740,"Our Lady of Grace Primary School,",Ivy Arifa ,9284107827,olghs02@gmail.com,507,Bicholim
